area_sqm,building_year,num_rooms,has_elevator,has_parking,has_storage,price(in_toman),floor_number,district,district_encoded,price_standardized,building_age
92,1399,2,1,1,1,8600000000,1011,اندیشه (شهر زیبا),33,-0.29252047399715364,4
140,1403,3,1,1,1,19800000000,55,شهرک نفت (منطقه ۵),167,0.4807304019705914,0
70,1384,2,0,1,1,8200000000,4,شاهین,141,-0.3201365767102874,19
140,1398,3,1,1,1,18200000000,38,ایرانشهر,37,0.3702659911180564,5
67,1401,2,1,1,1,2900000000,1,شهر زیبا,148,-0.6860499376593095,2
80,1390,2,0,0,1,5100000000,24,دکتر هوشیار,112,-0.534161372737074,13
200,1398,3,1,1,1,33000000000,55,پاسداران,250,1.3920617915040054,5
72,1385,2,1,1,1,3300000000,66,حمزه‌آباد,83,-0.6584338349461758,18
132,1403,3,1,1,1,24000000000,46,یوسف‌آباد,276,0.7706994804584958,0
100,1394,2,1,1,1,15000000000,5,قلهک,202,0.1493371694129864,9
95,1393,2,1,1,1,13500000000,55,یوسف‌آباد,276,0.045776784238734824,10
57,1394,1,1,1,1,3020000000,1,جوادیه,72,-0.6777651068453695,9
34,1403,1,1,1,1,1200000000,35,چهارصد دستگاه,256,-0.8034183741901281,0
126,1403,2,1,1,1,21500000000,35,یوسف‌آباد,276,0.5980988385014099,0
107,1403,2,1,1,1,17120000000,6,سیدخندان,135,0.29570251379259527,0
97,1403,2,1,1,1,1280000000,811,چیتگر,257,-0.7978951536475013,0
83,1394,2,1,1,1,12700000000,15,پونک,254,-0.009455421187532679,9
199,1396,3,1,1,1,38000000000,16,هروی,240,1.7372630754181773,7
227,1397,3,1,1,1,58000000000,46,فرمانیه,196,3.1180682110748648,6
63,1389,1,0,0,1,3500000000,34,شهران جنوبی,150,-0.644625783589609,14
57,1397,1,1,1,1,1580000000,16,شهر زیبا,148,-0.777183076612651,6
80,1401,2,1,0,1,5600000000,44,زاهد گیلانی,114,-0.49964124434565677,2
95,1394,2,1,1,1,15500000000,66,کامرانیه,260,0.18385729780440357,9
110,1387,2,1,1,1,9500000000,8,سعادت‌آباد,127,-0.2303842428926027,16
140,1390,3,1,1,1,16800000000,44,پونک,254,0.2736096316220883,13
133,1391,3,1,1,1,8200000000,34,دکتر هوشیار,112,-0.3201365767102874,12
113,1388,3,1,1,1,16500000000,3,سعادت‌آباد,127,0.25289755458723795,15
80,1370,2,0,1,1,5000000000,2,شهر زیبا,148,-0.5410653984153574,33
55,1394,1,1,1,0,3270000000,2,علی‌آباد,192,-0.6605050426496609,9
125,1385,2,0,1,1,11200000000,14,دانشگاه شریف,95,-0.11301580636178425,18
45,1382,1,0,1,1,3000000000,23,سلسبیل,129,-0.6791459119810261,21
44,1394,1,1,0,0,2550000000,1,خزانه,90,-0.7102140275333017,9
245,1401,3,1,1,1,85750000000,56,دروس,102,5.0339353367985185,2
120,1389,2,1,1,1,12000000000,15,کوی فردوس,265,-0.057783600935516745,14
100,1400,2,1,1,1,7000000000,2,میدان حر,222,-0.40298488484968864,3
170,1371,4,0,0,1,7700000000,44,نجات اللهی,231,-0.35465670510170455,32
127,1390,2,1,1,1,20700000000,15,نیاوران,236,0.5428666330751424,13
95,1397,2,1,1,1,11000000000,3,جنت‌آباد جنوبی,68,-0.1268238577183511,6
50,1387,1,0,1,1,4980000000,44,جنت‌آباد شمالی,69,-0.5424462035510141,16
55,1380,1,1,1,1,4150000000,36,ایرانشهر,37,-0.5997496166807667,23
202,1399,3,1,1,1,39900000000,55,شهرک ژاندارمری,170,1.8684395633055626,4
141,1370,3,1,1,1,16550000000,8,اکباتان,35,0.25634956742637965,33
88,1394,2,1,1,1,6600000000,1,تهران‌سر,56,-0.4306009875628224,9
200,1388,3,1,1,1,26500000000,36,شهرک ژاندارمری,170,0.9433001224155818,15
50,1375,1,0,0,1,2450000000,4,میدان حر,222,-0.7171180532115851,28
97,1394,2,1,1,1,6300000000,66,مهرآباد جنوبی,219,-0.45131306459767273,9
145,1388,3,1,1,1,27300000000,55,سعادت‌آباد,127,0.9985323278418493,15
105,1398,2,1,1,1,13700000000,45,شمس‌آباد,145,0.0595848355953017,5
260,1398,3,1,1,1,120000000000,1010,الهیه,24,7.398564131610596,5
135,1403,3,1,1,1,17200000000,25,کوی فردوس,265,0.30122573433522204,0
77,1392,2,1,1,1,7500000000,45,نارمک جنوبی,228,-0.3684647564582714,11
72,1398,2,1,1,0,5100000000,15,افسریه,21,-0.534161372737074,5
110,1403,2,0,1,1,28000000000,1,سعادت‌آباد,127,1.0468605075898334,0
135,1398,3,1,1,1,22800000000,35,یوسف‌آباد,276,0.6878511723190945,5
63,1382,1,0,1,0,3420000000,34,سلسبیل,129,-0.6501490041322358,21
47,1388,1,0,1,1,2550000000,2,مخصوص,212,-0.7102140275333017,15
147,1393,3,1,1,1,16500000000,35,کوی فردوس,265,0.25289755458723795,10
70,1385,2,1,1,1,6780000000,35,کوی فردوس,265,-0.4181737413419122,18
79,1383,2,1,1,1,8300000000,34,سازمان برنامه,121,-0.3132325510320039,20
78,1388,2,0,0,0,3800000000,44,شهید رجایی,176,-0.6239137065547586,15
114,1403,2,1,1,1,8230000000,10,چیتگر,257,-0.3180653690068024,0
51,1402,1,1,1,1,2300000000,34,کاروان,258,-0.7274740917290102,1
65,1388,2,0,1,1,8700000000,14,پونک,254,-0.2856164483188702,15
55,1403,1,1,1,0,2900000000,2,مسعودیه,215,-0.6860499376593095,0
60,1388,2,0,0,1,5600000000,24,هفت حوض,241,-0.49964124434565677,15
106,1386,2,1,1,1,14800000000,15,هروی,240,0.1355291180564195,17
90,1394,2,1,1,1,11400000000,45,پونک,254,-0.09920775500521738,9
103,1392,2,1,1,1,8500000000,4,نبی اکرم(ص),230,-0.29942449967543705,11
140,1373,3,1,1,1,12500000000,212,شهرک ژاندارمری,170,-0.023263472544099554,30
72,1387,2,1,1,1,3800000000,4,خلیج فارس,91,-0.6239137065547586,16
80,1403,2,1,1,1,1500000000,4,تهران‌سر,56,-0.7827062971552777,0
70,1395,2,1,0,1,4600000000,3,گرگان,270,-0.5686815011284911,8
120,1385,3,1,1,1,13000000000,35,کوی فردوس,265,0.011256655847317635,18
63,1397,2,1,1,1,1420000000,3,اندیشه (شهر زیبا),33,-0.7882295176979045,6
61,1382,1,0,0,1,3590000000,14,سلسبیل,129,-0.6384121604791538,21
112,1403,2,1,1,1,24900000000,6,دربند,99,0.8328357115630467,0
112,1381,2,1,1,1,10900000000,55,کوی فردوس,265,-0.13372788339663455,22
45,1399,1,1,1,1,1250000000,1,اندیشه (شهر زیبا),33,-0.7999663613509863,4
80,1400,2,1,1,1,7500000000,55,آذربایجان,3,-0.3684647564582714,3
120,1403,2,1,1,1,17500000000,5,هفت حوض,241,0.3219378113700723,0
95,1385,2,1,1,1,10700000000,55,کاظم‌آباد,259,-0.14753593475320143,18
200,1380,4,1,1,1,22000000000,1,هفت حوض,241,0.632618966892827,23
76,1395,2,1,1,1,9100000000,4,شهرک ژاندارمری,170,-0.2580003456057364,8
68,1403,1,1,1,1,5250000000,611,تهران‌سر,56,-0.5238053342196488,0
60,1396,1,1,0,1,3450000000,45,بهداشت,49,-0.6480777964287507,7
90,1382,2,1,1,1,8500000000,45,جنت‌آباد شمالی,69,-0.29942449967543705,21
114,1402,2,1,1,1,8200000000,1424,دریاچه شهدای خلیج فارس,105,-0.3201365767102874,1
135,1402,3,1,1,1,27000000000,2,سعادت‌آباد,127,0.977820250806999,1
220,1397,3,1,1,1,44000000000,5,دروس,102,2.1515046161151834,6
116,1385,2,1,1,1,17300000000,45,شهرک غرب,162,0.30812976001350545,18
55,1394,1,1,1,0,4360000000,15,میدان حر,222,-0.5852511627563715,9
68,1393,2,0,1,1,1350000000,24,شهر زیبا,148,-0.7930623356727029,10
125,1403,2,1,1,1,13750000000,1,کرمان,261,0.06303684843444342,0
182,1402,3,1,1,1,18900000000,4,حسین‌آباد,79,0.41859417086604045,1
87,1401,2,1,1,1,2300000000,114,نیرو هوایی,237,-0.7274740917290102,2
91,1393,2,1,1,1,9100000000,14,ستارخان,123,-0.2580003456057364,10
75,1403,2,1,1,1,5700000000,15,جیحون,76,-0.49273721866737336,0
147,1400,3,1,1,1,24900000000,55,تهرانپارس غربی,55,0.8328357115630467,3
100,1399,2,1,1,1,10000000000,1421,کوهک,263,-0.19586411450118552,4
120,1403,3,1,1,1,1560000000,714,چیتگر,257,-0.7785638817483077,0
95,1396,2,1,1,1,15800000000,35,هروی,240,0.2045693748392539,7
122,1400,2,1,1,1,8400000000,723,دریاچه شهدای خلیج فارس,105,-0.3063285253537205,3
120,1395,3,1,1,1,22500000000,25,قیطریه,205,0.6671390952842442,8
109,1400,2,1,1,1,6000000000,4,جیحون,76,-0.472025141632523,3
46,1383,1,0,1,1,2300000000,33,جی,75,-0.7274740917290102,20
95,1370,2,0,1,1,9000000000,4,عباس‌آباد,191,-0.2649043712840199,33
132,1391,3,1,1,1,23000000000,35,سپهر,134,0.7016592236756615,12
151,1398,3,1,1,1,25000000000,15,قیطریه,205,0.8397397372413302,5
97,1383,2,1,1,1,11700000000,55,سازمان برنامه,121,-0.07849567797036706,20
153,1383,3,1,1,1,21500000000,45,سپهر,134,0.5980988385014099,20
135,1403,3,1,1,1,5805000000,2530,سرو آزاد,126,-0.4854879917051757,0
75,1399,2,1,1,1,8200000000,6,باغ فیض,42,-0.3201365767102874,4
100,1398,2,1,1,1,12000000000,25,بهار,46,-0.057783600935516745,5
60,1390,2,0,1,1,2550000000,4,مسعودیه,215,-0.7102140275333017,13
100,1394,2,1,1,1,6990000000,5,تهران‌سر,56,-0.40367528741751696,9
115,1401,2,1,1,0,7300000000,55,مشیریه,216,-0.38227280781483836,2
100,1393,2,1,1,1,11350000000,55,نارمک,227,-0.1026597678443591,10
72,1388,2,0,1,1,3100000000,2,مسعودیه,215,-0.6722418863027427,15
125,1403,3,1,1,1,14800000000,5,جنت‌آباد شمالی,69,0.1355291180564195,0
48,1391,1,0,0,1,2230000000,1,مسعودیه,215,-0.7323069097038086,12
120,1400,3,1,1,1,14000000000,4,جنت‌آباد شمالی,69,0.08029691263015201,3
50,1395,1,1,1,1,2700000000,24,اندیشه (شهر زیبا),33,-0.6998579890158765,8
70,1394,2,1,0,0,3500000000,312,دولتخواه,110,-0.644625783589609,9
121,1403,2,1,1,1,7500000000,22,شریف,143,-0.3684647564582714,0
180,1403,3,1,1,1,22680000000,611,پاسداران,250,0.6795663415051544,0
82,1403,2,1,1,1,1500000000,4,شهرک استقلال,154,-0.7827062971552777,0
67,1387,1,0,1,1,2750000000,4,مسعودیه,215,-0.6964059761767347,16
69,1393,2,1,1,1,8100000000,15,پونک,254,-0.3270406023885708,10
108,1402,3,1,1,1,3920000000,24,شهر زیبا,148,-0.6156288757408185,1
113,1403,2,1,1,1,7650000000,24,چیتگر,257,-0.3581087179408463,0
119,1400,2,1,1,1,11000000000,1821,هوانیروز,243,-0.1268238577183511,3
210,1389,3,1,1,1,22700000000,35,اباذر,9,0.6809471466408111,14
83,1402,2,1,1,1,6150000000,24,شارق شرقی,139,-0.46166910311509785,1
55,1380,2,0,0,1,5500000000,34,ستارخان,123,-0.5065452700239402,23
63,1392,1,1,1,1,13000000000,24,شهید رجایی,176,0.011256655847317635,11
73,1380,2,0,1,1,9300000000,1,سازمان برنامه,121,-0.24419229424916958,23
230,1403,4,1,1,1,8050000000,17,کوهک,263,-0.33049261522771256,0
105,1397,2,1,1,1,12000000000,45,سازمان آب,120,-0.057783600935516745,6
56,1396,1,1,1,1,4369000000,25,سبلان,122,-0.5846298004453259,7
50,1385,2,1,1,1,5000000000,55,میدان انقلاب,221,-0.5410653984153574,18
45,1388,1,1,1,1,6600000000,2,پونک,254,-0.4306009875628224,15
144,1385,3,1,1,1,18500000000,711,سعادت‌آباد,127,0.3909780681529067,18
129,1403,2,1,1,1,18800000000,1819,سوهانک,133,0.41169014518775704,0
109,1388,2,1,1,1,9250000000,1,شهران جنوبی,150,-0.24764430708831128,15
60,1380,1,0,0,1,2550000000,3,هاشمی,239,-0.7102140275333017,23
152,1385,3,1,1,0,16950000000,25,هروی,240,0.28396567013951346,18
52,1389,1,0,0,0,3900000000,24,نبی اکرم(ص),230,-0.6170096808764752,14
74,1388,2,1,1,1,3700000000,14,کوی هفدهم شهریور,268,-0.630817732233042,15
115,1370,2,0,1,1,8900000000,44,دهکده المپیک,108,-0.2718083969623033,33
60,1386,1,1,0,1,5100000000,25,باغ فیض,42,-0.534161372737074,17
185,1403,3,1,1,1,70000000000,35,زعفرانیه,115,3.9465512924688775,0
65,1396,1,1,1,1,6540000000,17,شهر زیبا,148,-0.43474340296979247,7
64,1386,1,0,1,1,5640000000,14,ارم,16,-0.4968796340743434,17
133,1403,3,1,1,1,16500000000,5,پونک,254,0.25289755458723795,0
120,1403,2,1,1,1,13000000000,59,جنت‌آباد شمالی,69,0.011256655847317635,0
101,1402,2,1,1,1,18100000000,66,یوسف‌آباد,276,0.36336196543977295,1
140,1393,3,1,1,1,28000000000,55,اقدسیه,22,1.0468605075898334,10
83,1403,2,1,1,1,4750000000,27,وردآورد,245,-0.558325462611066,0
65,1395,1,1,1,1,7300000000,35,سازمان برنامه,121,-0.38227280781483836,8
72,1382,2,1,1,1,8640000000,15,کوی فردوس,265,-0.28975886372584025,21
150,1391,2,1,1,1,22000000000,55,سپهر,134,0.632618966892827,12
71,1386,2,1,1,1,9900000000,15,پونک,254,-0.20276814017946895,17
52,1380,1,0,0,1,4100000000,34,پلیس,253,-0.6032016295199083,23
59,1398,2,1,1,1,1700000000,2,استاد معین,18,-0.7688982457987108,5
62,1391,2,1,1,0,5150000000,14,خواجه نصیر طوسی,92,-0.5307093598979322,12
125,1403,3,1,1,1,10625000000,26,تهران‌سر,56,-0.152713954011914,0
47,1382,1,0,1,1,3100000000,2,ارامنه,15,-0.6722418863027427,21
75,1402,1,1,1,1,6300000000,34,صفا,184,-0.45131306459767273,1
38,1397,1,0,1,1,2050000000,14,اتابک,12,-0.7447341559247188,6
66,1389,2,0,0,1,3620000000,4,آذربایجان,3,-0.6363409527756688,14
102,1403,2,1,1,1,2000000000,6,چیتگر,257,-0.7481861687638606,0
90,1403,2,1,1,1,4700000000,9,اندیشه (شهر زیبا),33,-0.5617774754502077,0
107,1395,2,1,1,1,5750000000,3,سرتخت,125,-0.4892852058282316,8
90,1403,2,1,1,1,2700000000,2630,دریاچه شهدای خلیج فارس,105,-0.6998579890158765,0
143,1387,3,1,1,1,23800000000,5,سعادت‌آباد,127,0.756891429101929,16
60,1385,2,1,1,1,3800000000,2,تهرانپارس شرقی,54,-0.6239137065547586,18
71,1393,2,1,1,1,7350000000,34,طرشت,186,-0.3788207949756966,10
130,1397,3,1,1,1,18000000000,1,تهران‌ویلا,58,0.35645793976148954,6
83,1403,2,1,1,1,10800000000,35,سازمان برنامه,121,-0.140631909074918,0
110,1403,2,1,1,1,18700000000,35,نیلوفر,238,0.4047861195094736,0
128,1401,2,1,1,1,9250000000,2325,دریاچه شهدای خلیج فارس,105,-0.24764430708831128,2
180,1400,3,1,1,1,29000000000,46,قیطریه,205,1.1159007643726677,3
72,1394,1,1,1,1,10400000000,15,مرزداران,214,-0.16824801178805177,9
86,1395,2,1,1,1,12200000000,15,یوسف‌آباد,276,-0.04397554957894987,8
160,1385,3,1,1,1,26000000000,55,سعادت‌آباد,127,0.9087799940241645,18
48,1398,1,1,1,1,1550000000,13,شهر زیبا,148,-0.779254284316136,5
65,1397,2,1,1,1,1580000000,3,شهر زیبا,148,-0.777183076612651,6
123,1391,2,1,1,1,9300000000,44,دکتر هوشیار,112,-0.24419229424916958,12
100,1398,2,1,1,1,13000000000,5,شاهین,141,0.011256655847317635,5
110,1389,3,1,1,1,12500000000,35,سازمان برنامه,121,-0.023263472544099554,14
58,1386,1,0,0,1,2407000000,44,شهرک ولیعصر,168,-0.7200867842532469,17
99,1380,2,1,0,1,5500000000,7,دولت‌آباد,111,-0.5065452700239402,23
48,1395,1,1,1,1,1300000000,2,سازمان آب,120,-0.7965143485118445,8
110,1403,3,1,1,1,12000000000,15,جیحون,76,-0.057783600935516745,0
90,1403,2,1,1,1,9500000000,14,باغ فیض,42,-0.2303842428926027,0
112,1400,2,1,1,1,8500000000,77,جیحون,76,-0.29942449967543705,3
59,1390,1,0,0,0,3300000000,24,گلچین,272,-0.6584338349461758,13
57,1375,2,0,0,1,3950000000,4,آذربایجان,3,-0.6135576680373335,28
120,1378,2,0,0,1,10500000000,22,جنت‌آباد جنوبی,68,-0.1613439861097683,25
57,1397,1,0,1,1,1650000000,13,وردآورد,245,-0.7723502586378526,6
74,1390,2,1,1,1,10500000000,45,پونک,254,-0.1613439861097683,13
82,1393,2,1,1,1,4900000000,25,خلیج فارس,91,-0.5479694240936408,10
248,1387,4,1,1,1,49900000000,35,اقدسیه,22,2.5588421311339062,16
103,1400,2,1,1,1,10200000000,15,دکتر هوشیار,112,-0.18205606314461864,3
95,1381,3,1,1,1,7125000000,1,لویزان,207,-0.39435485275183435,22
140,1383,3,0,1,1,10450000000,3,سازمان آب,120,-0.16479599894891003,20
92,1392,2,1,1,1,9400000000,25,هروی,240,-0.23728826857088614,11
175,1390,3,1,1,1,26500000000,15,قبا,200,0.9433001224155818,13
78,1393,2,1,1,1,6070000000,44,اسکندری,20,-0.4671923236577246,10
65,1385,1,1,1,1,6550000000,24,باغ فیض,42,-0.4340530004019641,18
57,1377,1,0,0,0,3700000000,1,شیخ هادی,179,-0.630817732233042,26
100,1399,2,1,1,1,10100000000,4,شاهین,141,-0.18896008882290208,4
137,1402,2,1,1,1,14700000000,1,کوی فردوس,265,0.12862509237813607,1
110,1400,2,1,1,1,15950000000,34,سیدخندان,135,0.21492541335667906,3
61,1397,1,1,1,1,3172000000,49,جوانمرد قصاب,74,-0.6672709878143787,6
52,1398,2,1,1,1,1540000000,13,دکتر هوشیار,112,-0.7799446868839643,5
200,1403,3,1,1,1,55000000000,3,سعادت‌آباد,127,2.910947440726362,0
50,1394,1,1,0,1,4300000000,2,زنجان,117,-0.5893935781633415,9
68,1386,2,1,0,1,4850000000,3,تاکسیرانی,51,-0.5514214369327826,17
140,1393,3,1,1,1,25000000000,3,قیطریه,205,0.8397397372413302,10
163,1397,3,1,1,1,26800000000,3,شهرک ژاندارمری,170,0.964012199450432,6
115,1403,2,1,1,1,7000000000,1215,شهرک راه‌آهن,157,-0.40298488484968864,0
78,1401,2,0,1,1,2000000000,14,چیتگر,257,-0.7481861687638606,2
190,1401,3,1,1,1,30400000000,1,هروی,240,1.212557123868636,2
110,1385,2,1,1,1,13500000000,4,مرزداران,214,0.045776784238734824,18
48,1402,1,1,0,1,2600000000,35,زهتابی,118,-0.7067620146941599,1
70,1387,2,0,1,1,6590000000,2,جنت‌آباد مرکزی,70,-0.43129139013065076,16
76,1396,2,1,1,1,1299000000,34,شهر زیبا,148,-0.7965833887686274,7
97,1393,2,1,1,1,8500000000,35,جنت‌آباد مرکزی,70,-0.29942449967543705,10
125,1403,2,1,1,1,22350000000,56,یوسف‌آباد,276,0.656783056766819,0
170,1403,3,1,1,1,54400000000,66,سعادت‌آباد,127,2.869523286656661,0
83,1384,2,1,0,1,8700000000,25,شهرک ژاندارمری,170,-0.2856164483188702,19
43,1382,1,0,0,1,2250000000,1,مسعودیه,215,-0.730926104568152,21
93,1394,2,1,1,1,11400000000,35,جنت‌آباد جنوبی,68,-0.09920775500521738,9
185,1402,3,1,1,1,1111111111,3,گیشا (کوی نصر),274,-0.8095552859118289,1
44,1384,1,0,1,1,3100000000,2,سلسبیل,129,-0.6722418863027427,19
107,1399,2,1,1,1,5500000000,45,مسعودیه,215,-0.5065452700239402,4
73,1403,2,1,1,0,4500000000,1,افسریه,21,-0.5755855268067746,0
64,1394,2,1,1,1,7000000000,1,شمس‌آباد,145,-0.40298488484968864,9
181,1380,3,1,1,1,25500000000,2,جردن,62,0.8742598656327474,23
223,1401,3,1,1,1,44000000000,1,مرزداران,214,2.1515046161151834,2
70,1403,2,1,1,1,1050000000,1518,چیتگر,257,-0.8137744127075532,0
48,1395,1,1,0,1,3200000000,44,سلسبیل,129,-0.6653378606244593,8
63,1377,2,0,0,1,3500000000,3,منیریه,218,-0.644625783589609,26
60,1375,1,0,1,1,4400000000,4,دانشگاه شریف,95,-0.5824895524850581,28
176,1397,3,1,1,1,20000000000,4,سازمان برنامه,121,0.4945384533271583,6
46,1403,1,1,0,0,3050000000,4,جیحون,76,-0.6756938991418845,0
95,1401,2,1,1,1,18800000000,25,جردن,62,0.41169014518775704,2
145,1403,3,1,1,0,8000000000,4,افسریه,21,-0.33394462806685427,0
140,1403,3,1,1,1,1050000000,1818,چیتگر,257,-0.8137744127075532,0
125,1403,2,1,1,1,9900000000,15,دروازه شمیران,101,-0.20276814017946895,0
60,1401,1,1,0,1,3650000000,1,جیحون,76,-0.6342697450721838,2
100,1395,2,1,1,1,22000000000,1,نیاوران,236,0.632618966892827,8
120,1396,3,1,1,1,20000000000,3,ظفر,189,0.4945384533271583,7
99,1397,2,1,1,1,7950000000,5,کوهک,263,-0.33739664090599597,6
78,1397,1,1,1,0,8500000000,3,جهاد,71,-0.29942449967543705,6
90,1392,2,1,1,1,11500000000,4,هفت حوض,241,-0.09230372932693394,11
81,1392,2,1,1,1,10700000000,25,مرزداران,214,-0.14753593475320143,11
140,1394,3,1,1,1,19400000000,46,سعادت‌آباد,127,0.45311429925745766,9
60,1384,1,0,1,1,6380000000,14,پونک,254,-0.44578984405504596,19
77,1399,2,1,1,1,2500000000,3,اندیشه (شهر زیبا),33,-0.7136660403724433,4
183,1388,3,1,1,1,16000000000,3,نیرو هوایی,237,0.21837742619582076,15
53,1398,1,1,1,1,1350000000,2,اندیشه (شهر زیبا),33,-0.7930623356727029,5
63,1398,1,1,1,1,4800000000,3,جیحون,76,-0.5548734497719243,5
63,1400,2,1,1,1,3650000000,4,آذری,4,-0.6342697450721838,3
173,1391,3,1,1,1,21369000000,45,کوی مهران,266,0.5890545648628586,12
90,1398,2,1,1,1,11500000000,45,پونک,254,-0.09230372932693394,5
111,1383,2,1,1,1,14985000000,37,ظفر,189,0.14830156556124388,20
145,1390,3,1,1,1,26000000000,5,فرمانیه,196,0.9087799940241645,13
111,1403,2,1,1,1,15500000000,912,پاسداران,250,0.18385729780440357,0
70,1403,2,1,1,1,4000000000,2,شهر زیبا,148,-0.6101056551981918,0
160,1403,3,1,1,1,34000000000,47,شهرک غرب,162,1.4611020482868398,0
110,1401,2,1,1,1,16500000000,26,یوسف‌آباد,276,0.25289755458723795,2
131,1403,2,1,1,1,14000000000,419,هوانیروز,243,0.08029691263015201,0
143,1390,3,1,1,1,16500000000,15,پونک,254,0.25289755458723795,13
121,1403,2,1,1,1,6200000000,10,مرزداران,214,-0.45821709027595614,0
94,1386,2,1,1,1,7980000000,7,المهدی,23,-0.33532543320251096,17
200,1398,3,1,1,1,54000000000,2,نیاوران,236,2.8419071839435275,5
95,1403,2,1,1,1,17750000000,67,اباذر,9,0.33919787556578096,0
58,1396,1,1,1,1,1790000000,2,شهرک دانشگاه تهران,156,-0.7626846226882558,7
100,1403,3,1,1,1,16000000000,26,پونک,254,0.21837742619582076,0
62,1393,1,1,0,1,4900000000,15,تهرانپارس شرقی,54,-0.5479694240936408,10
107,1388,2,1,1,1,19000000000,3,دریا,103,0.4254981965443239,15
57,1399,1,1,1,1,1400000000,1,اندیشه (شهر زیبا),33,-0.7896103228335611,4
160,1397,3,1,1,1,14500000000,417,دریاچه شهدای خلیج فارس,105,0.1148170410215692,6
50,1403,1,1,1,1,10500000000,4,دروس,102,-0.1613439861097683,0
63,1394,2,1,1,1,1420000000,3,چیتگر,257,-0.7882295176979045,9
95,1390,2,1,1,1,9800000000,35,کوی فردوس,265,-0.2096721658577524,13
55,1398,1,1,1,1,1550000000,3,چیتگر,257,-0.779254284316136,5
53,1385,1,0,0,0,2700000000,14,سرآسیاب مهرآباد,124,-0.6998579890158765,18
130,1392,3,1,1,1,9300000000,110,دریاچه شهدای خلیج فارس,105,-0.24419229424916958,11
52,1395,1,0,1,1,1900000000,23,شهر زیبا,148,-0.755090194442144,8
110,1400,2,1,1,1,10999000000,35,جنت‌آباد مرکزی,70,-0.12689289797513395,3
65,1387,2,1,1,1,8750000000,25,پونک,254,-0.28216443547972847,16
110,1391,2,1,1,1,9500000000,45,جنت‌آباد جنوبی,68,-0.2303842428926027,12
69,1399,1,1,0,1,1950000000,3,مبارک‌آباد بهشتی,208,-0.7516381816030022,4
105,1398,2,1,1,1,28000000000,5,نیاوران,236,1.0468605075898334,5
58,1380,1,1,0,1,2700000000,1,افسریه,21,-0.6998579890158765,23
80,1394,2,1,1,1,14250000000,25,مرزداران,214,0.0975569768258606,9
95,1397,2,1,1,1,12500000000,25,جنت‌آباد جنوبی,68,-0.023263472544099554,6
61,1396,1,1,0,1,3690000000,3,سلیمانی,130,-0.6315081348008704,7
215,1403,3,1,1,1,59000000000,15,پاسداران,250,3.187108467857699,0
106,1403,2,1,1,1,2756000000,12,چیتگر,257,-0.6959917346360377,0
74,1400,2,1,1,1,1790000000,24,چیتگر,257,-0.7626846226882558,3
100,1403,2,1,1,1,16000000000,4,جنت‌آباد جنوبی,68,0.21837742619582076,0
165,1403,3,1,1,1,27000000000,45,جنت‌آباد جنوبی,68,0.977820250806999,0
87,1387,2,1,1,1,7200000000,24,کرمان,261,-0.38917683349312177,16
61,1382,1,0,0,1,5300000000,1,باغ فیض,42,-0.520353321380507,21
129,1403,3,1,1,1,18800000000,1820,سوهانک,133,0.41169014518775704,0
75,1398,1,1,1,1,5000000000,35,شهید دستغیب,175,-0.5410653984153574,5
98,1394,2,1,1,1,9700000000,15,کوی فردوس,265,-0.21657619153603583,9
110,1389,2,1,1,1,10800000000,35,کوی فردوس,265,-0.140631909074918,14
95,1386,2,1,1,1,11800000000,15,هروی,240,-0.07159165229208363,17
71,1400,2,1,1,1,3800000000,2,اکباتان,35,-0.6239137065547586,3
90,1390,2,1,1,1,9900000000,3,باغ فیض,42,-0.20276814017946895,13
107,1402,2,1,1,1,14300000000,46,کوی فردوس,265,0.10100898966500232,1
150,1403,3,1,1,1,22500000000,45,هروی,240,0.6671390952842442,0
61,1402,2,1,1,1,6500000000,4,سازمان برنامه,121,-0.43750501324110586,1
130,1403,2,1,1,1,5200000000,14,تهرانپارس غربی,55,-0.5272573470587906,0
105,1400,2,1,1,0,6900000000,45,هاشمی,239,-0.4098889105279721,3
74,1395,2,1,1,1,2010000000,35,استاد معین,18,-0.7474957661960322,8
100,1403,2,1,1,1,10000000000,47,جنت‌آباد جنوبی,68,-0.19586411450118552,0
165,1401,3,1,1,1,20000000000,5,سازمان برنامه,121,0.4945384533271583,2
135,1403,2,1,1,1,13500000000,25,پرستار,251,0.045776784238734824,0
86,1393,2,1,1,0,4997280000,55,جی,75,-0.5412531879138067,10
75,1385,2,0,1,1,3225000000,34,سرتخت,125,-0.6636118542048884,18
155,1391,3,1,1,1,25500000000,55,سعادت‌آباد,127,0.8742598656327474,12
162,1403,3,1,1,1,45000000000,8,جردن,62,2.2205448728980177,0
88,1399,2,1,1,1,8500000000,15,نارمک جنوبی,228,-0.29942449967543705,4
132,1401,3,1,1,1,15900000000,35,تهرانپارس غربی,55,0.21147340051753732,2
67,1398,1,1,0,1,6000000000,15,تهرانپارس غربی,55,-0.472025141632523,5
210,1403,3,1,1,1,56000000000,2,سعادت‌آباد,127,2.979987697509196,0
40,1385,1,0,0,0,2220000000,24,سلیمانی,130,-0.732997312271637,18
86,1383,2,1,0,1,4510000000,110,نواب,235,-0.5748951242389463,20
58,1396,2,1,1,1,1700000000,2,اندیشه (شهر زیبا),33,-0.7688982457987108,7
